txn_id,reporting_year,period_month,period_state,txn_date,account_id,account_name,account_type,txn_class,amount_base,base_currency,amount_reporting,reporting_currency,gl_code,category_group_key,source_system,source_record_ref
hbgl_2026_001375,2026,2026-02,actual,2026-02-23,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.02,SGD,-16.02,SGD,,,homebudget_sync,hb_gl:2026-02-23:1375
hbgl_2026_001376,2026,2026-02,actual,2026-02-23,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.02,SGD,16.02,SGD,,,homebudget_sync,hb_gl:2026-02-23:1376
hbgl_2026_001377,2026,2026-02,actual,2026-02-23,TWH - PERSONAL,TWH - Personal,budget,transfer_in,10.55,SGD,10.55,SGD,,,homebudget_sync,hb_gl:2026-02-23:1377
hbgl_2026_001378,2026,2026-02,actual,2026-02-23,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-10.55,SGD,-10.55,SGD,,,homebudget_sync,hb_gl:2026-02-23:1378
hbgl_2026_001379,2026,2026-02,actual,2026-02-23,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-4.30,SGD,-4.30,SGD,,,homebudget_sync,hb_gl:2026-02-23:1379
hbgl_2026_001380,2026,2026-02,actual,2026-02-23,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.30,SGD,4.30,SGD,,,homebudget_sync,hb_gl:2026-02-23:1380
hbgl_2026_001381,2026,2026-02,actual,2026-02-23,TWH - PERSONAL,TWH - Personal,budget,transfer_in,3.49,SGD,3.49,SGD,,,homebudget_sync,hb_gl:2026-02-23:1381
hbgl_2026_001382,2026,2026-02,actual,2026-02-23,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-3.49,SGD,-3.49,SGD,,,homebudget_sync,hb_gl:2026-02-23:1382
hbgl_2026_001383,2026,2026-02,actual,2026-02-23,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-24.18,SGD,-24.18,SGD,,,homebudget_sync,hb_gl:2026-02-23:1383
hbgl_2026_001384,2026,2026-02,actual,2026-02-23,TWH - PERSONAL,TWH - Personal,budget,transfer_in,24.18,SGD,24.18,SGD,,,homebudget_sync,hb_gl:2026-02-23:1384
hbgl_2026_001385,2026,2026-02,actual,2026-02-24,TWH - PERSONAL,TWH - Personal,budget,transfer_in,6.28,SGD,6.28,SGD,,,homebudget_sync,hb_gl:2026-02-24:1385
hbgl_2026_001386,2026,2026-02,actual,2026-02-24,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-6.28,SGD,-6.28,SGD,,,homebudget_sync,hb_gl:2026-02-24:1386
hbgl_2026_001387,2026,2026-02,actual,2026-02-23,TWH - PERSONAL,TWH - Personal,budget,transfer_in,1.39,SGD,1.39,SGD,,,homebudget_sync,hb_gl:2026-02-23:1387
hbgl_2026_001388,2026,2026-02,actual,2026-02-23,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-1.39,SGD,-1.39,SGD,,,homebudget_sync,hb_gl:2026-02-23:1388
hbgl_2026_001389,2026,2026-02,actual,2026-02-23,TWH - PERSONAL,TWH - Personal,budget,transfer_in,3.84,SGD,3.84,SGD,,,homebudget_sync,hb_gl:2026-02-23:1389
hbgl_2026_001390,2026,2026-02,actual,2026-02-23,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-3.84,SGD,-3.84,SGD,,,homebudget_sync,hb_gl:2026-02-23:1390
hbgl_2026_001391,2026,2026-02,actual,2026-02-24,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.06,SGD,16.06,SGD,,,homebudget_sync,hb_gl:2026-02-24:1391
hbgl_2026_001392,2026,2026-02,actual,2026-02-24,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.06,SGD,-16.06,SGD,,,homebudget_sync,hb_gl:2026-02-24:1392
hbgl_2026_001393,2026,2026-02,actual,2026-02-24,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.09,SGD,-13.09,SGD,,,homebudget_sync,hb_gl:2026-02-24:1393
hbgl_2026_001394,2026,2026-02,actual,2026-02-24,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.09,SGD,13.09,SGD,,,homebudget_sync,hb_gl:2026-02-24:1394
hbgl_2026_001395,2026,2026-02,actual,2026-02-24,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-31.97,SGD,-31.97,SGD,,,homebudget_sync,hb_gl:2026-02-24:1395
hbgl_2026_001396,2026,2026-02,actual,2026-02-24,TWH - PERSONAL,TWH - Personal,budget,transfer_in,31.97,SGD,31.97,SGD,,,homebudget_sync,hb_gl:2026-02-24:1396
hbgl_2026_001397,2026,2026-02,actual,2026-02-27,TWH - PERSONAL,TWH - Personal,budget,expense,-75.54,SGD,-75.54,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-02-27:1397
hbgl_2026_001398,2026,2026-02,actual,2026-02-27,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-75.54,SGD,-75.54,SGD,,,homebudget_sync,hb_gl:2026-02-27:1398
hbgl_2026_001399,2026,2026-02,actual,2026-02-27,TWH - PERSONAL,TWH - Personal,budget,transfer_in,75.54,SGD,75.54,SGD,,,homebudget_sync,hb_gl:2026-02-27:1399
hbgl_2026_001400,2026,2026-02,actual,2026-02-26,TWH - PERSONAL,TWH - Personal,budget,expense,-12.82,SGD,-12.82,SGD,Post,07 post,homebudget_sync,hb_gl:2026-02-26:1400
hbgl_2026_001401,2026,2026-02,actual,2026-02-26,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.11,SGD,13.11,SGD,,,homebudget_sync,hb_gl:2026-02-26:1401
hbgl_2026_001402,2026,2026-02,actual,2026-02-26,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.11,SGD,-13.11,SGD,,,homebudget_sync,hb_gl:2026-02-26:1402
hbgl_2026_001403,2026,2026-02,actual,2026-02-26,TWH - PERSONAL,TWH - Personal,budget,expense,-0.29,SGD,-0.29,SGD,08 professional services,09 discretionary,homebudget_sync,hb_gl:2026-02-26:1403
hbgl_2026_001404,2026,2026-02,actual,2026-02-24,TWH - PERSONAL,TWH - Personal,budget,expense,-30.49,SGD,-30.49,SGD,09 travel,12 discretionary,homebudget_sync,hb_gl:2026-02-24:1404
hbgl_2026_001405,2026,2026-03,forecast,2026-03-01,TWH - PERSONAL,TWH - Personal,budget,expense,-15.38,SGD,-15.38,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-03-01:1405
hbgl_2026_001406,2026,2026-03,forecast,2026-03-01,TWH - PERSONAL,TWH - Personal,budget,expense,-46.93,SGD,-46.93,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-03-01:1406
hbgl_2026_001407,2026,2026-03,forecast,2026-03-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-15.70,SGD,-15.70,SGD,,,homebudget_sync,hb_gl:2026-03-01:1407
hbgl_2026_001408,2026,2026-03,forecast,2026-03-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,15.70,SGD,15.70,SGD,,,homebudget_sync,hb_gl:2026-03-01:1408
hbgl_2026_001409,2026,2026-03,forecast,2026-03-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-48.36,SGD,-48.36,SGD,,,homebudget_sync,hb_gl:2026-03-01:1409
hbgl_2026_001410,2026,2026-03,forecast,2026-03-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,48.36,SGD,48.36,SGD,,,homebudget_sync,hb_gl:2026-03-01:1410
hbgl_2026_001411,2026,2026-03,forecast,2026-03-01,TWH - PERSONAL,TWH - Personal,budget,expense,-1.75,SGD,-1.75,SGD,08 professional services,09 discretionary,homebudget_sync,hb_gl:2026-03-01:1411
hbgl_2026_001412,2026,2026-03,forecast,2026-03-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-25.00,SGD,-25.00,SGD,,,homebudget_sync,hb_gl:2026-03-09:1412
hbgl_2026_001413,2026,2026-03,forecast,2026-03-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,25.00,SGD,25.00,SGD,,,homebudget_sync,hb_gl:2026-03-09:1413
hbgl_2026_001414,2026,2026-03,forecast,2026-03-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,52.55,SGD,52.55,SGD,,,homebudget_sync,hb_gl:2026-03-09:1414
hbgl_2026_001415,2026,2026-03,forecast,2026-03-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-52.55,SGD,-52.55,SGD,,,homebudget_sync,hb_gl:2026-03-09:1415
hbgl_2026_001416,2026,2026-03,forecast,2026-03-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.24,SGD,4.24,SGD,,,homebudget_sync,hb_gl:2026-03-09:1416
hbgl_2026_001417,2026,2026-03,forecast,2026-03-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-4.24,SGD,-4.24,SGD,,,homebudget_sync,hb_gl:2026-03-09:1417
hbgl_2026_001418,2026,2026-03,forecast,2026-03-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,3.85,SGD,3.85,SGD,,,homebudget_sync,hb_gl:2026-03-09:1418
hbgl_2026_001419,2026,2026-03,forecast,2026-03-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-3.85,SGD,-3.85,SGD,,,homebudget_sync,hb_gl:2026-03-09:1419
hbgl_2026_001420,2026,2026-03,forecast,2026-03-09,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-14.11,SGD,-14.11,SGD,,,homebudget_sync,hb_gl:2026-03-09:1420
hbgl_2026_001421,2026,2026-03,forecast,2026-03-09,TWH - PERSONAL,TWH - Personal,budget,transfer_in,14.11,SGD,14.11,SGD,,,homebudget_sync,hb_gl:2026-03-09:1421
hbgl_2026_001422,2026,2026-03,forecast,2026-03-17,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-237.40,SGD,-237.40,SGD,,,homebudget_sync,hb_gl:2026-03-17:1422
hbgl_2026_001423,2026,2026-03,forecast,2026-03-17,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-56.90,SGD,-56.90,SGD,,,homebudget_sync,hb_gl:2026-03-17:1423
hbgl_2026_001424,2026,2026-03,forecast,2026-03-16,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-12.20,SGD,-12.20,SGD,,,homebudget_sync,hb_gl:2026-03-16:1424
hbgl_2026_001425,2026,2026-03,forecast,2026-03-16,TWH - PERSONAL,TWH - Personal,budget,transfer_in,12.20,SGD,12.20,SGD,,,homebudget_sync,hb_gl:2026-03-16:1425
hbgl_2026_001426,2026,2026-03,forecast,2026-03-17,TWH - PERSONAL,TWH - Personal,budget,transfer_in,237.40,SGD,237.40,SGD,,,homebudget_sync,hb_gl:2026-03-17:1426
hbgl_2026_001427,2026,2026-03,forecast,2026-03-16,TWH - PERSONAL,TWH - Personal,budget,expense,-12.20,SGD,-12.20,SGD,01 groceries,01 food,homebudget_sync,hb_gl:2026-03-16:1427
hbgl_2026_001428,2026,2026-03,forecast,2026-03-17,TWH - PERSONAL,TWH - Personal,budget,transfer_in,56.90,SGD,56.90,SGD,,,homebudget_sync,hb_gl:2026-03-17:1428
hbgl_2026_001429,2026,2026-03,forecast,2026-03-18,TWH - PERSONAL,TWH - Personal,budget,transfer_in,73.14,SGD,73.14,SGD,,,homebudget_sync,hb_gl:2026-03-18:1429
hbgl_2026_001430,2026,2026-03,forecast,2026-03-18,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_in,70.00,SGD,70.00,SGD,,,homebudget_sync,hb_gl:2026-03-18:1430
hbgl_2026_001431,2026,2026-03,forecast,2026-03-18,TWH - PERSONAL,TWH - Personal,budget,expense,-11.75,SGD,-11.75,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-03-18:1431
hbgl_2026_001432,2026,2026-03,forecast,2026-03-18,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-11.75,SGD,-11.75,SGD,,,homebudget_sync,hb_gl:2026-03-18:1432
hbgl_2026_001433,2026,2026-03,forecast,2026-03-18,TWH - PERSONAL,TWH - Personal,budget,transfer_out,-70.00,SGD,-70.00,SGD,,,homebudget_sync,hb_gl:2026-03-18:1433
hbgl_2026_001434,2026,2026-03,forecast,2026-03-18,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-73.14,SGD,-73.14,SGD,,,homebudget_sync,hb_gl:2026-03-18:1434
hbgl_2026_001435,2026,2026-03,forecast,2026-03-18,TWH - PERSONAL,TWH - Personal,budget,transfer_in,11.75,SGD,11.75,SGD,,,homebudget_sync,hb_gl:2026-03-18:1435
hbgl_2026_001436,2026,2026-03,forecast,2026-03-19,TWH - PERSONAL,TWH - Personal,budget,expense,-13.45,SGD,-13.45,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-03-19:1436
hbgl_2026_001437,2026,2026-03,forecast,2026-03-18,TWH - PERSONAL,TWH - Personal,budget,expense,-73.14,SGD,-73.14,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-18:1437
hbgl_2026_001438,2026,2026-03,forecast,2026-03-18,TWH - PERSONAL,TWH - Personal,budget,expense,-28.50,SGD,-28.50,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-03-18:1438
hbgl_2026_001439,2026,2026-03,forecast,2026-03-19,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.45,SGD,-13.45,SGD,,,homebudget_sync,hb_gl:2026-03-19:1439
hbgl_2026_001440,2026,2026-03,forecast,2026-03-18,TWH - PERSONAL,TWH - Personal,budget,transfer_out,-70.00,SGD,-70.00,SGD,,,homebudget_sync,hb_gl:2026-03-18:1440
hbgl_2026_001441,2026,2026-03,forecast,2026-03-18,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-28.50,SGD,-28.50,SGD,,,homebudget_sync,hb_gl:2026-03-18:1441
hbgl_2026_001442,2026,2026-03,forecast,2026-03-18,TWH - PERSONAL,TWH - Personal,budget,transfer_in,28.50,SGD,28.50,SGD,,,homebudget_sync,hb_gl:2026-03-18:1442
hbgl_2026_001443,2026,2026-03,forecast,2026-03-18,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_in,70.00,SGD,70.00,SGD,,,homebudget_sync,hb_gl:2026-03-18:1443
hbgl_2026_001444,2026,2026-03,forecast,2026-03-19,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.45,SGD,13.45,SGD,,,homebudget_sync,hb_gl:2026-03-19:1444
hbgl_2026_001445,2026,2026-03,forecast,2026-03-19,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.90,SGD,-16.90,SGD,,,homebudget_sync,hb_gl:2026-03-19:1445
hbgl_2026_001446,2026,2026-03,forecast,2026-03-19,TWH - PERSONAL,TWH - Personal,budget,expense,-16.90,SGD,-16.90,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-03-19:1446
hbgl_2026_001447,2026,2026-03,forecast,2026-03-19,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.90,SGD,16.90,SGD,,,homebudget_sync,hb_gl:2026-03-19:1447
hbgl_2026_001448,2026,2026-03,forecast,2026-03-20,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-11.75,SGD,-11.75,SGD,,,homebudget_sync,hb_gl:2026-03-20:1448
hbgl_2026_001449,2026,2026-03,forecast,2026-03-20,TWH - PERSONAL,TWH - Personal,budget,expense,-11.75,SGD,-11.75,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-03-20:1449
hbgl_2026_001450,2026,2026-03,forecast,2026-03-20,TWH - PERSONAL,TWH - Personal,budget,transfer_in,11.75,SGD,11.75,SGD,,,homebudget_sync,hb_gl:2026-03-20:1450
hbgl_2026_001451,2026,2026-03,forecast,2026-03-20,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-84.05,SGD,-84.05,SGD,,,homebudget_sync,hb_gl:2026-03-20:1451
hbgl_2026_001452,2026,2026-03,forecast,2026-03-20,TWH - PERSONAL,TWH - Personal,budget,transfer_in,84.05,SGD,84.05,SGD,,,homebudget_sync,hb_gl:2026-03-20:1452
hbgl_2026_001453,2026,2026-03,forecast,2026-03-20,TWH - PERSONAL,TWH - Personal,budget,expense,-84.05,SGD,-84.05,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-20:1453
hbgl_2026_001454,2026,2026-03,forecast,2026-03-17,TWH - PERSONAL,TWH - Personal,budget,expense,-56.90,SGD,-56.90,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-17:1454
hbgl_2026_001455,2026,2026-03,forecast,2026-03-15,TWH - PERSONAL,TWH - Personal,budget,expense,-88.00,SGD,-88.00,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-15:1455
hbgl_2026_001456,2026,2026-03,forecast,2026-03-15,TWH - PERSONAL,TWH - Personal,budget,expense,-6.00,SGD,-6.00,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-15:1456
hbgl_2026_001457,2026,2026-03,forecast,2026-03-02,TWH - PERSONAL,TWH - Personal,budget,expense,-56.73,SGD,-56.73,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-02:1457
hbgl_2026_001458,2026,2026-03,forecast,2026-03-01,TWH - PERSONAL,TWH - Personal,budget,expense,-26.20,SGD,-26.20,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-01:1458
hbgl_2026_001459,2026,2026-03,forecast,2026-03-01,TWH - PERSONAL,TWH - Personal,budget,expense,-48.99,SGD,-48.99,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-01:1459
hbgl_2026_001460,2026,2026-03,forecast,2026-03-01,TWH - PERSONAL,TWH - Personal,budget,expense,-27.58,SGD,-27.58,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-01:1460
hbgl_2026_001461,2026,2026-03,forecast,2026-03-07,TWH - PERSONAL,TWH - Personal,budget,expense,-29.55,SGD,-29.55,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-07:1461
hbgl_2026_001462,2026,2026-03,forecast,2026-03-07,TWH - PERSONAL,TWH - Personal,budget,expense,-4.24,SGD,-4.24,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-07:1462
hbgl_2026_001463,2026,2026-02,actual,2026-02-27,TWH IB POSITION USD,IB POSITION USD,external,income,16248.17,USD,20532.81,SGD,,Capital Gain/Loss,homebudget_sync,hb_gl:2026-02-27:1463
hbgl_2026_001464,2026,2026-01,actual,2026-01-30,TWH IB POSITION USD,IB POSITION USD,external,income,60423.55,USD,76357.24,SGD,,Capital Gain/Loss,homebudget_sync,hb_gl:2026-01-30:1464
hbgl_2026_001465,2026,2026-01,actual,2026-01-30,TWH IB CASH USD,TWH IB USD,credit,income,-7822.19,USD,-9884.90,SGD,,Profit and Loss,homebudget_sync,hb_gl:2026-01-30:1465
hbgl_2026_001466,2026,2026-01,actual,2026-01-30,TWH IB CASH USD,TWH IB USD,credit,transfer_out,-5657.17,USD,-7148.97,SGD,,,homebudget_sync,hb_gl:2026-01-30:1466
hbgl_2026_001467,2026,2026-02,actual,2026-02-27,TWH IB POSITION USD,IB POSITION USD,external,transfer_out,-23460.00,USD,-29646.40,SGD,,,homebudget_sync,hb_gl:2026-02-27:1467
hbgl_2026_001468,2026,2026-01,actual,2026-01-30,TWH IB POSITION USD,IB POSITION USD,external,transfer_in,5657.17,USD,7148.97,SGD,,,homebudget_sync,hb_gl:2026-01-30:1468
hbgl_2026_001469,2026,2026-02,actual,2026-02-27,TWH IB CASH USD,TWH IB USD,credit,transfer_in,23460.00,USD,29646.40,SGD,,,homebudget_sync,hb_gl:2026-02-27:1469
hbgl_2026_001470,2026,2026-02,actual,2026-02-27,TWH IB CASH USD,TWH IB USD,credit,income,298.82,USD,377.62,SGD,,Profit and Loss,homebudget_sync,hb_gl:2026-02-27:1470
hbgl_2026_001471,2026,2026-01,actual,2026-01-30,TWH IB IRA USD,IB IRA USD,external,income,1926.55,USD,2434.58,SGD,,Capital Gain/Loss,homebudget_sync,hb_gl:2026-01-30:1471
hbgl_2026_001472,2026,2026-02,actual,2026-02-27,TWH IB IRA USD,IB IRA USD,external,income,399.70,USD,505.10,SGD,,Capital Gain/Loss,homebudget_sync,hb_gl:2026-02-27:1472
hbgl_2026_001473,2026,2026-03,forecast,2026-03-21,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.30,SGD,16.30,SGD,,,homebudget_sync,hb_gl:2026-03-21:1473
hbgl_2026_001474,2026,2026-03,forecast,2026-03-21,TWH - PERSONAL,TWH - Personal,budget,expense,-16.30,SGD,-16.30,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-03-21:1474
hbgl_2026_001475,2026,2026-03,forecast,2026-03-21,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.30,SGD,-16.30,SGD,,,homebudget_sync,hb_gl:2026-03-21:1475
hbgl_2026_001476,2026,2026-03,forecast,2026-03-22,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-11.55,SGD,-11.55,SGD,,,homebudget_sync,hb_gl:2026-03-22:1476
hbgl_2026_001477,2026,2026-03,forecast,2026-03-22,TWH - PERSONAL,TWH - Personal,budget,transfer_in,11.55,SGD,11.55,SGD,,,homebudget_sync,hb_gl:2026-03-22:1477
hbgl_2026_001478,2026,2026-03,forecast,2026-03-22,TWH - PERSONAL,TWH - Personal,budget,expense,-11.55,SGD,-11.55,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-22:1478
hbgl_2026_001479,2026,2026-03,forecast,2026-03-21,TWH - PERSONAL,TWH - Personal,budget,expense,-68.22,SGD,-68.22,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-21:1479
hbgl_2026_001480,2026,2026-03,forecast,2026-03-22,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-27.28,SGD,-27.28,SGD,,,homebudget_sync,hb_gl:2026-03-22:1480
hbgl_2026_001481,2026,2026-03,forecast,2026-03-22,TWH - PERSONAL,TWH - Personal,budget,expense,-6.00,SGD,-6.00,SGD,02 non alcoholic drinks,09 discretionary,homebudget_sync,hb_gl:2026-03-22:1481
hbgl_2026_001482,2026,2026-03,forecast,2026-03-21,TWH - PERSONAL,TWH - Personal,budget,transfer_in,68.22,SGD,68.22,SGD,,,homebudget_sync,hb_gl:2026-03-21:1482
hbgl_2026_001483,2026,2026-03,forecast,2026-03-22,TWH - PERSONAL,TWH - Personal,budget,transfer_in,27.28,SGD,27.28,SGD,,,homebudget_sync,hb_gl:2026-03-22:1483
hbgl_2026_001484,2026,2026-03,forecast,2026-03-21,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-68.22,SGD,-68.22,SGD,,,homebudget_sync,hb_gl:2026-03-21:1484
hbgl_2026_001485,2026,2026-03,forecast,2026-03-22,TWH - PERSONAL,TWH - Personal,budget,expense,-21.28,SGD,-21.28,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-03-22:1485
hbgl_2026_001486,2026,2026-03,forecast,2026-03-22,TWH - PERSONAL,TWH - Personal,budget,transfer_in,23.00,SGD,23.00,SGD,,,homebudget_sync,hb_gl:2026-03-22:1486
hbgl_2026_001487,2026,2026-03,forecast,2026-03-22,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.96,SGD,4.96,SGD,,,homebudget_sync,hb_gl:2026-03-22:1487
hbgl_2026_001488,2026,2026-03,forecast,2026-03-22,TWH - PERSONAL,TWH - Personal,budget,transfer_in,102.88,SGD,102.88,SGD,,,homebudget_sync,hb_gl:2026-03-22:1488
hbgl_2026_001489,2026,2026-03,forecast,2026-03-22,TWH - PERSONAL,TWH - Personal,budget,expense,-26.98,SGD,-26.98,SGD,01 groceries,01 food,homebudget_sync,hb_gl:2026-03-22:1489
hbgl_2026_001490,2026,2026-03,forecast,2026-03-22,TWH - PERSONAL,TWH - Personal,budget,expense,-4.96,SGD,-4.96,SGD,01 groceries,01 food,homebudget_sync,hb_gl:2026-03-22:1490
hbgl_2026_001491,2026,2026-03,forecast,2026-03-22,TWH - PERSONAL,TWH - Personal,budget,expense,-23.00,SGD,-23.00,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-22:1491
hbgl_2026_001492,2026,2026-03,forecast,2026-03-22,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-102.88,SGD,-102.88,SGD,,,homebudget_sync,hb_gl:2026-03-22:1492
hbgl_2026_001493,2026,2026-03,forecast,2026-03-22,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-23.00,SGD,-23.00,SGD,,,homebudget_sync,hb_gl:2026-03-22:1493
hbgl_2026_001494,2026,2026-03,forecast,2026-03-22,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-4.96,SGD,-4.96,SGD,,,homebudget_sync,hb_gl:2026-03-22:1494
hbgl_2026_001495,2026,2026-03,forecast,2026-03-22,TWH - PERSONAL,TWH - Personal,budget,expense,-75.90,SGD,-75.90,SGD,Sundries,08 sundries,homebudget_sync,hb_gl:2026-03-22:1495
hbgl_2026_001496,2026,2026-02,actual,2026-02-28,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,income,50.00,SGD,50.00,SGD,,Misc Income,homebudget_sync,hb_gl:2026-02-28:1496
hbgl_2026_001497,2026,2026-03,forecast,2026-03-23,TWH - PERSONAL,TWH - Personal,budget,expense,-13.45,SGD,-13.45,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-03-23:1497
hbgl_2026_001498,2026,2026-03,forecast,2026-03-23,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.45,SGD,-13.45,SGD,,,homebudget_sync,hb_gl:2026-03-23:1498
hbgl_2026_001499,2026,2026-03,forecast,2026-03-23,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.45,SGD,13.45,SGD,,,homebudget_sync,hb_gl:2026-03-23:1499
hbgl_2026_001500,2026,2026-03,forecast,2026-03-23,TWH - PERSONAL,TWH - Personal,budget,expense,-21.55,SGD,-21.55,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-03-23:1500
hbgl_2026_001501,2026,2026-03,forecast,2026-03-23,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-21.55,SGD,-21.55,SGD,,,homebudget_sync,hb_gl:2026-03-23:1501
hbgl_2026_001502,2026,2026-03,forecast,2026-03-23,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-2.00,SGD,-2.00,SGD,,,homebudget_sync,hb_gl:2026-03-23:1502
hbgl_2026_001503,2026,2026-03,forecast,2026-03-23,TWH - PERSONAL,TWH - Personal,budget,transfer_in,2.00,SGD,2.00,SGD,,,homebudget_sync,hb_gl:2026-03-23:1503
hbgl_2026_001504,2026,2026-03,forecast,2026-03-23,TWH - PERSONAL,TWH - Personal,budget,transfer_in,21.55,SGD,21.55,SGD,,,homebudget_sync,hb_gl:2026-03-23:1504
hbgl_2026_001505,2026,2026-03,forecast,2026-03-23,TWH - PERSONAL,TWH - Personal,budget,expense,-2.00,SGD,-2.00,SGD,02 non alcoholic drinks,09 discretionary,homebudget_sync,hb_gl:2026-03-23:1505
hbgl_2026_001506,2026,2026-03,forecast,2026-03-24,TWH - PERSONAL,TWH - Personal,budget,transfer_in,11.75,SGD,11.75,SGD,,,homebudget_sync,hb_gl:2026-03-24:1506
